^SPX (Standard & Poors 500 Index),2881.4,0.0001
May 13 2019 @ 04:47 ET,Bid,2856.41,Ask,2901.86,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
12/20/2019,SPX191220C03150000,16.5,-4.45,16.3,17.3,85,0.1005,0.1481,0.001,17135,3150.000,SPX191220P03150000,0,0,300.9,305.2,0,0.1567,-0.7243,0.0009,83
12/20/2019,SPX191220C03175000,13.2,-3.55,13,13.9,5,0.0998,0.1242,0.0009,7174,3175.000,SPX191220P03175000,0,0,322.2,326.6,0,0.1596,-0.7401,0.0009,137
12/20/2019,SPX191220C03200000,12.39,-1.01,10.5,11.3,129,0.0996,0.1045,0.0008,38332,3200.000,SPX191220P03200000,351.1,22,344.2,348.7,3,0.1632,-0.7537,0.0008,196
12/20/2019,SPX191220C03225000,0,0,8.7,9.3,0,0.1002,0.0887,0.0007,1990,3225.000,SPX191220P03225000,0,0,366.9,371.4,0,0.1673,-0.7652,0.0008,9
12/20/2019,SPX191220C03250000,8.7,-0.25,7.2,7.8,5047,0.101,0.0756,0.0006,55490,3250.000,SPX191220P03250000,0,0,389.9,394.5,0,0.1717,-0.7754,0.0007,389
12/20/2019,SPX191220C03275000,0,0,6,6.6,0,0.1019,0.0646,0.0005,947,3275.000,SPX191220P03275000,0,0,413.3,417.9,0,0.1764,-0.7841,0.0007,0
12/20/2019,SPX191220C03300000,5.2,-1.05,5.1,5.6,1030,0.1032,0.0556,0.0005,58442,3300.000,SPX191220P03300000,0,0,437,441.6,0,0.1814,-0.7917,0.0007,70
12/20/2019,SPX191220C03350000,4.05,-0.3,3.7,4.1,1,0.1057,0.0414,0.0004,2438,3350.000,SPX191220P03350000,0,0,484.8,489.5,0,0.1916,-0.8045,0.0006,2
12/20/2019,SPX191220C03400000,3.14,-0.085,2.7,3.2,163,0.1089,0.0317,0.0003,23760,3400.000,SPX191220P03400000,0,0,533.1,537.7,0,0.2018,-0.815,0.0006,121
12/20/2019,SPX191220C03500000,1.84,-0.06,1.55,2.15,1,0.1161,0.0198,0.0002,33652,3500.000,SPX191220P03500000,0,0,630.3,635,0,0.2222,-0.8311,0.0005,303
12/20/2019,SPX191220C03600000,1.2,0.05,0.9,1.45,1,0.1225,0.0126,0.0001,5053,3600.000,SPX191220P03600000,0,0,728.1,732.8,0,0.242,-0.8431,0.0004,1
12/20/2019,SPX191220C03700000,0,0,0.5,1.1,0,0.1293,0.0085,0.0001,3950,3700.000,SPX191220P03700000,0,0,826.1,830.9,0,0.2611,-0.8525,0.0004,1
12/20/2019,SPX191220C03800000,0,0,0.25,0.8,0,0.1349,0.0056,0.0001,3378,3800.000,SPX191220P03800000,0,0,924.3,929.1,0,0.2795,-0.8601,0.0003,0
12/20/2019,SPX191220C03900000,0,0,0.1,0.65,0,0.1411,0.0039,0,1823,3900.000,SPX191220P03900000,0,0,1022.6,1027.4,0,0.2971,-0.8664,0.0003,0
12/20/2019,SPX191220C04000000,0,0,0,0.55,0,0.1472,0.0029,0,1697,4000.000,SPX191220P04000000,0,0,1120.9,1125.7,0,0.3139,-0.8719,0.0003,150
12/20/2019,SPX191220C04100000,0,0,0,0.5,0,0.1558,0.0025,0,850,4100.000,SPX191220P04100000,0,0,1219.3,1224.1,0,0.3302,-0.8765,0.0002,111
12/20/2019,SPX191220C04200000,0,0,0,0.2,0,0.1529,0.0011,0,1039,4200.000,SPX191220P04200000,0,0,1317.7,1322.5,0,0.3459,-0.8806,0.0002,114
12/31/2019,SPXW191231C01000000,0,0,1828.1,1833.4,0,0.02,0.9837,0,1,1000.000,SPXW191231P01000000,0,0,0.1,0.75,0,0.4707,-0.0012,0,234
12/31/2019,SPXW191231C01100000,0,0,1729.9,1735.2,0,0.02,0.9827,0,0,1100.000,SPXW191231P01100000,0,0,0.3,0.95,0,0.4472,-0.0019,0,243
12/31/2019,SPXW191231C01150000,0,0,1680.9,1686.1,0,0.02,0.9838,0,0,1150.000,SPXW191231P01150000,0,0,0.4,1.1,0,0.4357,-0.0023,0,23
12/31/2019,SPXW191231C01200000,0,0,1631.8,1637.1,0,0.02,0.983,0,0,1200.000,SPXW191231P01200000,0,0,0.55,1.2,0,0.4234,-0.0027,0,10
12/31/2019,SPXW191231C01225000,0,0,1607.3,1612.6,0,0.02,0.9825,0,0,1225.000,SPXW191231P01225000,0,0,0.65,1.3,0,0.419,-0.003,0,20
12/31/2019,SPXW191231C01250000,0,0,1582.8,1588.1,0,0.02,0.9822,0,0,1250.000,SPXW191231P01250000,0,0,0.75,1.4,0,0.4142,-0.0033,0,0
12/31/2019,SPXW191231C01275000,0,0,1558.3,1563.6,0,0.02,0.9819,0,0,1275.000,SPXW191231P01275000,0,0,0.8,1.5,0,0.4081,-0.0036,0,277
12/31/2019,SPXW191231C01300000,0,0,1533.8,1539.1,0,0.02,0.9816,0,0,1300.000,SPXW191231P01300000,0,0,0.9,1.6,0,0.4029,-0.0039,0,255
12/31/2019,SPXW191231C01325000,0,0,1509.4,1514.6,0,0.02,0.9816,0,0,1325.000,SPXW191231P01325000,0,0,1,1.7,0,0.3976,-0.0043,0,1
12/31/2019,SPXW191231C01350000,0,0,1484.9,1490.1,0,0.02,0.9811,0,0,1350.000,SPXW191231P01350000,0,0,1.15,1.8,0,0.3928,-0.0047,0,484
12/31/2019,SPXW191231C01375000,0,0,1460.4,1465.6,0,0.02,0.9807,0,0,1375.000,SPXW191231P01375000,0,0,1.25,1.9,0,0.3871,-0.005,0,1
12/31/2019,SPXW191231C01400000,0,0,1436,1441.1,0,0.02,0.9803,0,0,1400.000,SPXW191231P01400000,0,0,1.35,2.05,0,0.382,-0.0055,0,291
12/31/2019,SPXW191231C01425000,0,0,1411.5,1416.7,0,0.02,0.9799,0,0,1425.000,SPXW191231P01425000,0,0,1.5,2.15,0,0.3767,-0.0059,0,0
12/31/2019,SPXW191231C01450000,0,0,1387.1,1392.2,0,0.02,0.9786,0,0,1450.000,SPXW191231P01450000,0,0,1.65,2.3,0,0.3719,-0.0065,0,284
12/31/2019,SPXW191231C01475000,0,0,1362.6,1367.8,0,0.02,0.9789,0,19,1475.000,SPXW191231P01475000,0,0,1.8,2.45,0,0.3668,-0.007,0,0
12/31/2019,SPXW191231C01500000,0,0,1338.2,1343.4,0,0.02,0.9782,0,103,1500.000,SPXW191231P01500000,0,0,1.95,2.65,0,0.3622,-0.0076,0,417
12/31/2019,SPXW191231C01525000,0,0,1313.8,1318.9,0,0.02,0.9774,0,57,1525.000,SPXW191231P01525000,0,0,2.15,2.8,0,0.3573,-0.0082,0,280
12/31/2019,SPXW191231C01550000,0,0,1289.4,1294.5,0,0.02,0.9772,0,39,1550.000,SPXW191231P01550000,0,0,2.35,3,0,0.3528,-0.0089,0,654
12/31/2019,SPXW191231C01575000,0,0,1265,1270.1,0,0.02,0.9759,0,108,1575.000,SPXW191231P01575000,0,0,2.55,3.2,0,0.348,-0.0096,0,210
12/31/2019,SPXW191231C01600000,0,0,1240.6,1245.8,0,0.02,0.9748,0,22,1600.000,SPXW191231P01600000,0,0,2.75,3.4,0,0.3431,-0.0104,0,437
12/31/2019,SPXW191231C01625000,0,0,1216.3,1221.4,0,0.02,0.9738,0,24,1625.000,SPXW191231P01625000,0,0,2.95,3.6,0,0.338,-0.0112,0,229
12/31/2019,SPXW191231C01650000,0,0,1192,1197.1,0,0.02,0.9733,0,19,1650.000,SPXW191231P01650000,0,0,3.2,3.9,0,0.3338,-0.0121,0,137
12/31/2019,SPXW191231C01675000,0,0,1167.6,1172.7,0,0.02,0.972,0,0,1675.000,SPXW191231P01675000,0,0,3.5,4.2,0,0.3297,-0.0132,0,74
12/31/2019,SPXW191231C01700000,1131.05,-34.3,1143.4,1148.4,1,0.02,0.9756,0,22,1700.000,SPXW191231P01700000,0,0,3.8,4.5,0,0.3254,-0.0143,0,635
12/31/2019,SPXW191231C01725000,0,0,1119.1,1124.2,0,0.02,0.9744,0,0,1725.000,SPXW191231P01725000,0,0,4,4.9,0,0.3209,-0.0154,0.0001,32
12/31/2019,SPXW191231C01750000,0,0,1094.9,1099.9,0,0.02,0.9732,0,9,1750.000,SPXW191231P01750000,4.9,-0.2,4.4,5.2,1,0.3168,-0.0167,0.0001,180
12/31/2019,SPXW191231C01775000,0,0,1070.7,1075.7,0,0.02,0.9718,0,9,1775.000,SPXW191231P01775000,0,0,4.8,5.6,0,0.3129,-0.0181,0.0001,293
12/31/2019,SPXW191231C01800000,0,0,1046.5,1051.6,0,0.02,0.9704,0.0001,75,1800.000,SPXW191231P01800000,4.94,-1.01,5.2,6.1,4,0.3092,-0.0197,0.0001,633
12/31/2019,SPXW191231C01825000,0,0,1022.4,1027.5,0,0.02,0.9687,0.0001,0,1825.000,SPXW191231P01825000,0,0,5.7,6.6,0,0.3056,-0.0215,0.0001,630
12/31/2019,SPXW191231C01850000,0,0,998.4,1003.4,0,0.02,0.967,0.0001,0,1850.000,SPXW191231P01850000,0,0,6.2,7.1,0,0.3018,-0.0233,0.0001,657
12/31/2019,SPXW191231C01875000,0,0,974.3,979.3,0,0.02,0.9651,0.0001,0,1875.000,SPXW191231P01875000,0,0,6.7,7.7,0,0.2981,-0.0253,0.0001,200
12/31/2019,SPXW191231C01900000,0,0,950.4,955.4,0,0.02,0.963,0.0001,1,1900.000,SPXW191231P01900000,7.3,-0.85,7.3,8.3,2,0.2945,-0.0274,0.0001,599
12/31/2019,SPXW191231C01925000,0,0,926.5,931.4,0,0.02,0.9608,0.0001,11,1925.000,SPXW191231P01925000,0,0,8,9,0,0.2912,-0.0299,0.0001,60
12/31/2019,SPXW191231C01950000,0,0,902.6,907.6,0,0.02,0.9583,0.0001,0,1950.000,SPXW191231P01950000,0,0,8.7,9.7,0,0.2877,-0.0324,0.0001,275
12/31/2019,SPXW191231C01975000,0,0,878.8,883.7,0,0.02,0.9558,0.0001,10,1975.000,SPXW191231P01975000,0,0,9.5,10.6,0,0.2847,-0.0353,0.0001,283
12/31/2019,SPXW191231C02000000,0,0,855.1,860,0,0.02,0.9529,0.0001,3,2000.000,SPXW191231P02000000,10.1,-1.1,10.3,11.5,2,0.2813,-0.0383,0.0001,2033
12/31/2019,SPXW191231C02025000,0,0,831.4,836.3,0,0.02,0.9499,0.0001,12,2025.000,SPXW191231P02025000,0,0,11.2,12.3,0,0.2777,-0.0414,0.0001,385
12/31/2019,SPXW191231C02050000,0,0,807.9,812.7,0,0.02,0.9465,0.0001,2,2050.000,SPXW191231P02050000,11.42,-1.68,12.1,13.4,200,0.2744,-0.0449,0.0001,241
12/31/2019,SPXW191231C02075000,0,0,784.4,789.2,0,0.02,0.9431,0.0001,10,2075.000,SPXW191231P02075000,0,0,13.2,14.5,0,0.2713,-0.0487,0.0002,628
12/31/2019,SPXW191231C02100000,0,0,761,765.8,0,0.02,0.9393,0.0002,0,2100.000,SPXW191231P02100000,13.54,-1.76,14.4,15.6,200,0.2681,-0.0527,0.0002,1445
12/31/2019,SPXW191231C02125000,0,0,737.6,742.4,0,0.02,0.9354,0.0002,10,2125.000,SPXW191231P02125000,0,0,15.6,16.9,0,0.2649,-0.057,0.0002,607
12/31/2019,SPXW191231C02150000,0,0,714.4,719.1,0,0.02,0.9311,0.0002,0,2150.000,SPXW191231P02150000,0,0,17,18.3,0,0.2619,-0.0618,0.0002,380
12/31/2019,SPXW191231C02175000,0,0,691.3,696,0,0.02,0.926,0.0002,0,2175.000,SPXW191231P02175000,0,0,18.4,19.8,0,0.2587,-0.0668,0.0002,65
12/31/2019,SPXW191231C02200000,0,0,668.3,672.9,0,0.02,0.9211,0.0002,0,2200.000,SPXW191231P02200000,20.3,-0.55,20,21.4,2,0.2557,-0.0722,0.0002,147
12/31/2019,SPXW191231C02225000,0,0,645.4,650,0,0.02,0.9152,0.0002,0,2225.000,SPXW191231P02225000,0,0,21.7,23.1,0,0.2527,-0.078,0.0002,12
12/31/2019,SPXW191231C02250000,0,0,622.6,627.2,0,0.02,0.9099,0.0003,10,2250.000,SPXW191231P02250000,0,0,23.4,24.9,0,0.2494,-0.084,0.0003,536
12/31/2019,SPXW191231C02275000,0,0,600,604.5,0,0.02,0.9048,0.0003,2,2275.000,SPXW191231P02275000,0,0,25.3,26.7,0,0.2461,-0.0903,0.0003,588
12/31/2019,SPXW191231C02300000,0,0,577.5,582,0,0.02,0.8982,0.0003,5,2300.000,SPXW191231P02300000,23.81,-4.34,27.3,28.8,10,0.2429,-0.0973,0.0003,1170
12/31/2019,SPXW191231C02325000,0,0,555.2,559.6,0,0.02,0.891,0.0003,0,2325.000,SPXW191231P02325000,0,0,29.6,31.1,0,0.24,-0.1049,0.0003,55
12/31/2019,SPXW191231C02350000,0,0,533,537.3,0,0.02,0.8833,0.0003,2,2350.000,SPXW191231P02350000,0,0,32,33.5,0,0.237,-0.1129,0.0003,770
12/31/2019,SPXW191231C02375000,0,0,511,515.3,0,0,0.9657,0.0002,10,2375.000,SPXW191231P02375000,0,0,34.5,36.1,0,0.2339,-0.1213,0.0004,388
12/31/2019,SPXW191231C02400000,0,0,489.1,493.4,0,0.1084,0.9718,0.0001,25,2400.000,SPXW191231P02400000,0,0,37.2,38.9,0,0.2308,-0.1304,0.0004,524
12/31/2019,SPXW191231C02425000,0,0,467.5,471.7,0,0.1266,0.9503,0.0003,30,2425.000,SPXW191231P02425000,44.45,3.85,40.1,41.7,1,0.2276,-0.1399,0.0004,607
12/31/2019,SPXW191231C02450000,0,0,446.1,450.2,0,0.1352,0.9317,0.0003,31,2450.000,SPXW191231P02450000,0,0,43.1,44.8,0,0.2244,-0.1499,0.0004,962
12/31/2019,SPXW191231C02475000,0,0,424.8,428.9,0,0.1403,0.9142,0.0004,45,2475.000,SPXW191231P02475000,0,0,46.4,48.2,0,0.2213,-0.1608,0.0005,2234
12/31/2019,SPXW191231C02500000,402.05,-22.55,403.8,407.8,15,0.1436,0.8968,0.0005,7236,2500.000,SPXW191231P02500000,46.9,-3.25,50,51.8,5,0.2183,-0.1723,0.0005,5230
12/31/2019,SPXW191231C02525000,381.3,-22.35,383.1,387,15,0.146,0.8789,0.0005,122,2525.000,SPXW191231P02525000,0,0,53.8,55.7,0,0.2152,-0.1846,0.0005,103
12/31/2019,SPXW191231C02550000,0,0,362.6,366.4,0,0.1473,0.8607,0.0006,0,2550.000,SPXW191231P02550000,50,-7.65,57.8,59.7,3,0.212,-0.1974,0.0006,5346
12/31/2019,SPXW191231C02575000,0,0,342.3,346.1,0,0.1479,0.8421,0.0007,10,2575.000,SPXW191231P02575000,64.95,3.1,62.1,64,2,0.2089,-0.211,0.0006,722
12/31/2019,SPXW191231C02600000,0,0,322.4,326,0,0.1481,0.8227,0.0007,449,2600.000,SPXW191231P02600000,63.25,-3.1,66.5,68.6,3,0.2055,-0.2253,0.0006,1316
12/31/2019,SPXW191231C02625000,309.07,-13.38,302.7,306.3,3,0.1478,0.8026,0.0008,122,2625.000,SPXW191231P02625000,0,0,71.4,73.5,0,0.2024,-0.2405,0.0007,579
12/31/2019,SPXW191231C02650000,289.53,-13.32,283.4,286.9,3,0.1472,0.7816,0.0008,74,2650.000,SPXW191231P02650000,71,-4.9,76.6,78.7,4,0.1992,-0.2566,0.0007,1299
12/31/2019,SPXW191231C02675000,0,0,264.3,267.8,0,0.1461,0.7598,0.0009,66,2675.000,SPXW191231P02675000,0,0,82,84.3,0,0.1959,-0.2735,0.0007,571
12/31/2019,SPXW191231C02700000,0,0,245.7,249,0,0.1448,0.7368,0.0009,915,2700.000,SPXW191231P02700000,86.3,-0.4,87.8,90.2,3,0.1926,-0.2913,0.0008,983
12/31/2019,SPXW191231C02725000,0,0,227.3,230.6,0,0.1432,0.713,0.001,32,2725.000,SPXW191231P02725000,0,0,94.1,96.4,0,0.1893,-0.31,0.0008,1030
12/31/2019,SPXW191231C02750000,199.9,-27.75,209.4,212.6,1,0.1413,0.6878,0.001,218,2750.000,SPXW191231P02750000,98.85,-0.1,100.6,103.1,3,0.1859,-0.3297,0.0008,7451
12/31/2019,SPXW191231C02775000,0,0,191.9,195,0,0.1393,0.6615,0.0011,210,2775.000,SPXW191231P02775000,0,0,107.7,110.4,0,0.1827,-0.3504,0.0009,84
12/31/2019,SPXW191231C02800000,175,-17.35,174.8,177.8,12,0.1369,0.6339,0.0012,228,2800.000,SPXW191231P02800000,100.98,-11.87,115.1,117.7,7,0.1792,-0.372,0.0009,1661
12/31/2019,SPXW191231C02825000,0,0,158.3,161.2,0,0.1345,0.6048,0.0012,942,2825.000,SPXW191231P02825000,129.45,9.05,123.1,125.9,5,0.1759,-0.3947,0.0009,1616
12/31/2019,SPXW191231C02850000,157.65,-1.2,142.4,145.1,14,0.1319,0.5744,0.0013,176,2850.000,SPXW191231P02850000,120.45,-8.05,131.6,134.5,2,0.1726,-0.4184,0.001,1978
12/31/2019,SPXW191231C02875000,141.5,-1.3,126.8,129.5,6,0.1289,0.5424,0.0013,103,2875.000,SPXW191231P02875000,151.65,14.65,140.5,143.4,1,0.169,-0.4431,0.001,254
12/31/2019,SPXW191231C02900000,0,0,112,114.7,0,0.126,0.509,0.0013,1786,2900.000,SPXW191231P02900000,0,0,150.3,153.5,0,0.166,-0.4687,0.001,885
12/31/2019,SPXW191231C02925000,114.9,2.1,98.2,100.6,5,0.1231,0.4742,0.0014,42,2925.000,SPXW191231P02925000,0,0,160.7,164.1,0,0.1629,-0.4952,0.001,49
12/31/2019,SPXW191231C02950000,95.65,-3.2,85,87.3,4,0.12,0.438,0.0014,354,2950.000,SPXW191231P02950000,177,10.4,172,175.5,1,0.16,-0.5223,0.0011,58
12/31/2019,SPXW191231C02975000,0,0,72.7,75,0,0.117,0.4008,0.0014,69,2975.000,SPXW191231P02975000,0,0,184.1,187.8,0,0.1573,-0.5499,0.0011,51
12/31/2019,SPXW191231C03000000,0,0,61.3,63.4,0,0.1137,0.3625,0.0014,1187,3000.000,SPXW191231P03000000,0,0,197.3,201.1,0,0.155,-0.5775,0.0011,172
12/31/2019,SPXW191231C03025000,60,-2.3,51,53.1,20,0.1108,0.3242,0.0014,478,3025.000,SPXW191231P03025000,0,0,211.6,215.6,0,0.1533,-0.6048,0.0011,1477
12/31/2019,SPXW191231C03050000,50.12,-1.98,42.1,44,2534,0.1081,0.2866,0.0013,3682,3050.000,SPXW191231P03050000,0,0,227,231.2,0,0.1521,-0.6313,0.001,0
12/31/2019,SPXW191231C03075000,0,0,34.1,36,0,0.1055,0.2498,0.0013,431,3075.000,SPXW191231P03075000,0,0,243.6,247.9,0,0.1514,-0.6565,0.001,0
12/31/2019,SPXW191231C03100000,33.67,-1.63,27.6,29.3,16,0.1035,0.2157,0.0012,752,3100.000,SPXW191231P03100000,0,0,261.4,265.9,0,0.1516,-0.6799,0.001,1
12/31/2019,SPXW191231C03125000,0,0,22,23.6,0,0.1016,0.1838,0.0011,184,3125.000,SPXW191231P03125000,0,0,280.4,285,0,0.1526,-0.701,0.001,1
12/31/2019,SPXW191231C03150000,21.92,-1.13,17.6,19.1,6,0.1004,0.1559,0.001,1179,3150.000,SPXW191231P03150000,0,0,300.5,305.2,0,0.1545,-0.7197,0.0009,1
12/31/2019,SPXW191231C03175000,0,0,14.1,15.5,0,0.0997,0.1317,0.0009,63,3175.000,SPXW191231P03175000,0,0,321.5,326.3,0,0.157,-0.736,0.0009,0
12/31/2019,SPXW191231C03200000,0,0,11.4,12.6,0,0.0994,0.1111,0.0008,110,3200.000,SPXW191231P03200000,0,0,343.3,348.1,0,0.1602,-0.7501,0.0008,2
12/31/2019,SPXW191231C03225000,0,0,9.4,10.4,0,0.0997,0.0945,0.0007,0,3225.000,SPXW191231P03225000,0,0,365.7,370.6,0,0.164,-0.7622,0.0008,0
12/31/2019,SPXW191231C03250000,0,0,7.8,8.7,0,0.1003,0.0806,0.0006,59,3250.000,SPXW191231P03250000,0,0,388.6,393.5,0,0.1681,-0.7726,0.0007,1
12/31/2019,SPXW191231C03300000,6.1,-0.65,5.5,6.2,20,0.1022,0.0593,0.0005,273,3300.000,SPXW191231P03300000,0,0,435.4,440.4,0,0.1773,-0.7895,0.0007,0
12/31/2019,SPXW191231C03350000,0,0,4,4.7,0,0.105,0.0449,0.0004,0,3350.000,SPXW191231P03350000,0,0,483,488,0,0.1869,-0.8028,0.0006,0
12/31/2019,SPXW191231C03400000,3.25,-0.25,2.95,3.6,40,0.1078,0.0342,0.0003,178,3400.000,SPXW191231P03400000,0,0,531.1,536.2,0,0.1968,-0.8135,0.0006,0
12/31/2019,SPXW191231C03500000,0,0,1.65,2.35,0,0.1142,0.0211,0.0002,80,3500.000,SPXW191231P03500000,0,0,628.2,633.3,0,0.2166,-0.8299,0.0005,0
12/31/2019,SPXW191231C03600000,0,0,0.95,1.6,0,0.1206,0.0134,0.0001,145,3600.000,SPXW191231P03600000,0,0,725.8,730.9,0,0.2357,-0.8422,0.0004,1
01/17/2020,SPX200117C01000000,0,0,1827.7,1832.7,0,0.02,0.9822,0,1039,1000.000,SPX200117P01000000,0,0,0.25,0.8,0,0.4645,-0.0015,0,3124
01/17/2020,SPX200117C01100000,0,0,1729.7,1734.7,0,0.02,0.9833,0,0,1100.000,SPX200117P01100000,0,0,0.45,1.05,0,0.4402,-0.0022,0,1236
01/17/2020,SPX200117C01150000,0,0,1680.8,1685.7,0,0.02,0.9806,0,0,1150.000,SPX200117P01150000,0,0,0.6,1.15,0,0.428,-0.0026,0,0
01/17/2020,SPX200117C01200000,0,0,1631.8,1636.7,0,0.02,0.9818,0,0,1200.000,SPX200117P01200000,0,0,0.75,1.35,0,0.4176,-0.0031,0,401
01/17/2020,SPX200117C01225000,0,0,1607.4,1612.3,0,0.02,0.9824,0,0,1225.000,SPX200117P01225000,0,0,0.85,1.45,0,0.4126,-0.0034,0,35
01/17/2020,SPX200117C01250000,0,0,1582.9,1587.8,0,0.02,0.9815,0,0,1250.000,SPX200117P01250000,0,0,0.95,1.55,0,0.4074,-0.0038,0,7010
01/17/2020,SPX200117C01275000,0,0,1558.5,1563.3,0,0.02,0.983,0,0,1275.000,SPX200117P01275000,0,0,1.05,1.65,0,0.402,-0.0041,0,30
01/17/2020,SPX200117C01300000,0,0,1534,1538.9,0,0.02,0.9831,0,0,1300.000,SPX200117P01300000,0,0,1.15,1.75,0,0.3965,-0.0044,0,313
01/17/2020,SPX200117C01325000,0,0,1509.6,1514.5,0,0.02,0.9807,0,0,1325.000,SPX200117P01325000,0,0,1.3,1.85,0,0.3914,-0.0048,0,4218
01/17/2020,SPX200117C01350000,0,0,1485.2,1490,0,0.02,0.9829,0,0,1350.000,SPX200117P01350000,1.7,-0.025,1.4,2,100,0.3864,-0.0052,0,1100
01/17/2020,SPX200117C01375000,0,0,1461,1465.6,0,0.02,0.9823,0,1,1375.000,SPX200117P01375000,0,0,1.55,2.1,0,0.3811,-0.0057,0,1
01/17/2020,SPX200117C01400000,0,0,1436.3,1441.2,0,0.02,0.9834,0,27,1400.000,SPX200117P01400000,0,0,1.7,2.25,0,0.3763,-0.0062,0,2900
01/17/2020,SPX200117C01425000,0,0,1411.9,1416.8,0,0.02,0.9827,0,63,1425.000,SPX200117P01425000,0,0,1.85,2.4,0,0.3713,-0.0067,0,4200
01/17/2020,SPX200117C01450000,0,0,1387.6,1392.4,0,0.02,0.9819,0,45,1450.000,SPX200117P01450000,0,0,2,2.6,0,0.3667,-0.0072,0,3331
01/17/2020,SPX200117C01475000,0,0,1363.2,1368,0,0.02,0.9835,0,106,1475.000,SPX200117P01475000,0,0,2.2,2.75,0,0.3618,-0.0078,0,309
01/17/2020,SPX200117C01500000,0,0,1338.8,1343.6,0,0.02,0.983,0,218,1500.000,SPX200117P01500000,0,0,2.4,2.95,0,0.3573,-0.0085,0,3887
01/17/2020,SPX200117C01525000,0,0,1314.5,1319.3,0,0.02,0.9819,0,57,1525.000,SPX200117P01525000,0,0,2.55,3.1,0,0.3518,-0.0091,0,3273
01/17/2020,SPX200117C01550000,0,0,1290.1,1294.9,0,0.02,0.9809,0,39,1550.000,SPX200117P01550000,0,0,2.75,3.3,0,0.3469,-0.0098,0,476
01/17/2020,SPX200117C01575000,0,0,1265.8,1270.6,0,0.02,0.9801,0,108,1575.000,SPX200117P01575000,0,0,3,3.6,0,0.3431,-0.0107,0,1006
01/17/2020,SPX200117C01600000,0,0,1241.5,1246.3,0,0.02,0.979,0,53,1600.000,SPX200117P01600000,4,0.35,3.2,3.8,22,0.3379,-0.0114,0,4956
01/17/2020,SPX200117C01625000,0,0,1217.2,1222,0,0.02,0.978,0,24,1625.000,SPX200117P01625000,0,0,3.5,4.1,0,0.3346,-0.0126,0,325
01/17/2020,SPX200117C01650000,0,0,1193,1197.7,0,0.02,0.9769,0,2,1650.000,SPX200117P01650000,0,0,3.8,4.4,0,0.3298,-0.0135,0,6027
01/17/2020,SPX200117C01675000,0,0,1168.8,1173.5,0,0.02,0.9758,0,0,1675.000,SPX200117P01675000,0,0,4.1,4.7,0,0.3254,-0.0146,0,821
01/17/2020,SPX200117C01700000,1132.05,-34.4,1144.6,1149.3,1,0.02,0.9745,0,6,1700.000,SPX200117P01700000,0,0,4.5,5.1,0,0.3219,-0.0159,0.0001,6251
01/17/2020,SPX200117C01725000,0,0,1120.4,1125.1,0,0.02,0.9731,0,19,1725.000,SPX200117P01725000,0,0,4.8,5.5,0,0.3176,-0.0171,0.0001,404
01/17/2020,SPX200117C01750000,0,0,1096.3,1101,0,0.02,0.9717,0,0,1750.000,SPX200117P01750000,0,0,5.2,5.9,0,0.3136,-0.0185,0.0001,1486
01/17/2020,SPX200117C01775000,0,0,1072.2,1076.9,0,0.02,0.9701,0.0001,0,1775.000,SPX200117P01775000,0,0,5.7,6.4,0,0.3102,-0.0202,0.0001,691
01/17/2020,SPX200117C01800000,0,0,1048.1,1052.8,0,0.02,0.9685,0.0001,141,1800.000,SPX200117P01800000,0,0,6.2,6.9,0,0.3066,-0.0219,0.0001,13468
01/17/2020,SPX200117C01825000,0,0,1024.1,1028.8,0,0.02,0.9667,0.0001,10,1825.000,SPX200117P01825000,0,0,6.7,7.4,0,0.3027,-0.0237,0.0001,1000
01/17/2020,SPX200117C01850000,0,0,1000.4,1004.8,0,0.02,0.9646,0.0001,1,1850.000,SPX200117P01850000,0,0,7.3,8,0,0.2993,-0.0257,0.0001,1240
01/17/2020,SPX200117C01875000,0,0,976.2,980.9,0,0.02,0.9626,0.0001,29,1875.000,SPX200117P01875000,0,0,8,8.7,0,0.2962,-0.028,0.0001,1000
01/17/2020,SPX200117C01900000,0,0,952.4,957,0,0.02,0.9603,0.0001,3,1900.000,SPX200117P01900000,0,0,8.7,9.4,0,0.2928,-0.0304,0.0001,2604
01/17/2020,SPX200117C01925000,0,0,928.6,933.2,0,0.02,0.958,0.0001,1,1925.000,SPX200117P01925000,0,0,9.5,10.1,0,0.2895,-0.0329,0.0001,232
01/17/2020,SPX200117C01950000,0,0,904.9,909.4,0,0.02,0.9552,0.0001,0,1950.000,SPX200117P01950000,0,0,10.3,10.9,0,0.2861,-0.0356,0.0001,3087
01/17/2020,SPX200117C01975000,0,0,881.2,885.7,0,0.02,0.9524,0.0001,0,1975.000,SPX200117P01975000,0,0,11.2,11.8,0,0.2829,-0.0386,0.0001,369
01/17/2020,SPX200117C02000000,0,0,857.8,862.1,0,0.02,0.9495,0.0001,1502,2000.000,SPX200117P02000000,13.2,0.55,12,12.8,20,0.2795,-0.0417,0.0001,11639
01/17/2020,SPX200117C02025000,0,0,834.1,838.5,0,0.02,0.9462,0.0001,2,2025.000,SPX200117P02025000,0,0,13,13.8,0,0.2762,-0.045,0.0001,1223
